{1009_(2.4.1)},{1011_(2.4.2)},{1010_(2.4.3)},{1014_(2.4.4)},{1015_(2.4.5)},{1036_(2.4.6)},{1001_(2.4.7)},{1028_(2.4.8)},{1029_(2.4.9)},{1013_(2.4.10)},{1029_(2.4.11)},{1004_(2.4.12)},{1006_(2.4.13)},{1000_(2.4.14)},{1002_(2.4.15)},{1003_(2.4.16)},{SubCriticalFlow_(2.3.1)},{2fCriticalFlow_(2.3.2)},{BreakOpening_(2.3.3)},{ACC-C-liqVol_(2.3.4)},{ACC-H-liqVol_(2.3.5)},{ACC-C-GPress_(2.3.6)},{ACC-H-GPress_(2.3.7)},{ACC-Temp_(2.3.8)},{ACC-C-ILRes_(2.3.9)},{ACC-H-ILRes_(2.3.10)},{CorePower_(2.2.1)},{PSPressure_(2.2.2)},{InitLoopFlowA_(2.2.3)},{InitLoopFlowB_(2.2.4)},{SSPressureAB_(2.2.5)},{SGFeedTempAB_(2.2.6)},{CCFL_(2.1.1)},{CCFL_(2.1.2)},{CCFL_(2.1.3)},{CCFL_(2.1.4)},{CCFL_(2.1.5)},{CCFL_(2.1.6)},{CoreUppHSFA_(2.1.7)},{CoreLLtoHLD_(2.1.8)}
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0132783164217791,0.9947374795882648,29.04577960407461,0.9038303542344912,0.9222405046766176,1.1230804276921162,0.8977498508959315,1.06900158684628,1.0252461789379612,1.0096941628946583,1.0012580635590855,1.1068865040718854,0.9520887772884056,0.987559354084816,0.9171453738400086,1.0099637298500548,0.8617818171261717,1.019743709739726,1.0441255056844274,1.17040916505307,8.600016948417776,1.0024693458127163,0.9944914957312484,1.016372337952603,1.164514300971161,1.036216503440238,1.0005884435927306,1.0053619179874234,0.9833389364791224,1.0248076515208226,0.9984025094381132,1.0075818967696903,1.3824336874093563,1.5363923084871225,0.9482337579191006,2.3397317810575364,1.0908591131916006,1.3250791625954903,0.9864509278160446,0.9943121943759148
1.0652343750000002,1.001953125,20.99609375,1.1808593750000005,0.8363281250000001,0.937109375,1.0488281250000002,1.0675781250000005,0.899609375,1.0917968750000002,0.841015625,1.1066406250000005,0.8011718750000001,0.8753906250000001,0.950390625,0.856640625,0.8816406250000001,1.1316406250000002,0.8085449218749999,0.842734375,4.2583984375,0.99705078125,1.00017578125,1.01177734375,1.151953125,1.0988281250000005,0.9923828125,1.0123828125,0.99654296875,0.97638671875,0.9961328125,1.0001953125,1.0515185546875,1.809212890625,1.0869140625,1.3201171875,1.0560546875,1.4705078125000002,1.0193359375000002,1.0740234375000002
0.9936439019763432,1.0145287929980504,45.64943797086156,0.8562073363868141,0.9311063074795068,1.0289514604133445,0.91149956771239,1.0239781661253025,1.0302511898533715,0.9712632902455892,1.0867781418991271,1.087062947899195,1.0410398436508856,0.8038382883724283,0.8212275385594858,1.0419167229943702,1.1655876421600766,0.8772906796436636,0.7834267655499249,1.010635030517392,7.052691999286227,0.9993450031067234,1.0068078590702043,0.9868560427962366,1.1922651667942716,0.8308339427489674,0.9876935180898864,0.9828371962292012,0.9749752804229144,0.9999441388863584,1.004279612133701,1.0041403063403345,1.2846497237226386,1.5648943230646064,1.0873887947214356,2.402247297981618,0.9807935052300945,1.5217624516123611,1.0647514868112748,1.0273635334669318
0.8,1.2000000000000002,16.666666666666654,0.9333333333333336,0.9333333333333336,1.2000000000000002,0.8,0.8,0.8,0.8,0.9333333333333336,1.0666666666666669,1.0666666666666669,0.8,0.9333333333333336,1.0666666666666669,1.0666666666666669,0.8,0.85,0.8533333333333334,12.066666666666665,1.0033333333333334,0.9966666666666668,0.99,1.2000000000000002,0.9333333333333336,0.9933333333333332,0.9933333333333332,0.99,1.01,0.9933333333333332,1.02,0.955,1.0,1.1,1.7333333333333334,1.0333333333333334,1.0,0.9666666666666668,0.9
0.9060221608828514,1.0792190643564148,2.49616729628702,0.9381396863777942,1.0807881626251878,1.0753217480763786,0.9372756744265236,1.048690119153766,1.140356927149482,1.0488357817961849,1.0296712452427823,0.9855789565830791,1.1222929447734815,0.8964214938571438,1.1529404379530177,0.9587900849897628,1.0145265443208025,1.0975911626063757,0.87525361744671,0.6383969176895826,6.180732746112295,0.9922917537276178,0.9910888629351876,1.0228357725016708,1.0411319721227192,1.0710820263179694,1.0098197200618906,1.0106188073763829,0.9969139864770458,1.0142303023192962,0.9818490719495432,0.9980710947688248,1.2807661838649362,1.4498666777265796,0.9668714242332868,2.941129411981396,1.0793580832957723,1.35422424179805,1.018426478915154,1.0204050460572338
1.0648471483230202,1.0656629400201052,40.81817019938308,1.0415385242096662,1.0463851954067471,0.9228250813860492,1.0587389756305936,0.9645335510195095,1.1176626512171894,1.0598210295336958,0.881520311143346,0.9748623549992266,1.1109780896170949,0.8843443599824242,1.1168144707768863,1.0720887581671583,0.9950943771136606,0.9189165626692152,1.0609680888634494,1.1070354962571132,1.808219766423618,1.002982472345311,0.9973541003365196,1.0279623272237186,1.1632731989221536,0.9892633632205704,1.0103456659317689,0.9967834743418248,1.0098045589410645,1.0083940003966314,1.0023757617113007,0.9977315130192376,0.9648731706029912,1.7327565236294098,0.9519180165383088,2.8379611499718003,0.920816164452163,1.1973033690865906,1.040177794019003,1.0744221291730076
0.8,0.8,-50.0,0.8,0.8,1.2000000000000002,1.0666666666666669,1.2000000000000002,0.9333333333333336,0.9333333333333336,0.8,1.0666666666666669,0.9333333333333336,0.9333333333333336,1.2000000000000002,0.9333333333333336,0.8,1.0666666666666669,0.7,1.44,1.0,1.0033333333333334,1.01,1.01,0.8,1.0666666666666669,0.98,0.9933333333333332,0.97,1.03,0.98,1.02,1.3543333333333332,1.5453333333333332,1.0333333333333334,3.2,0.9,1.2,1.1,0.9
0.9287781450682968,1.07339762304694,-20.90668449483932,1.0682466702895566,1.009631080927576,0.9597163839299124,0.914922334759132,1.0543416556369425,1.1553089069301534,1.0410735365983887,1.05219472791443,1.0663059881430297,1.0479550294977102,1.0592443101911424,1.025153186397137,0.989519395485995,0.9349200463162785,0.8849332562093619,0.9695864093256004,0.976795570359729,9.21594340427382,1.0076849211316097,0.9913563323501756,0.9989481643994949,0.9725818473451352,0.8412119558651259,1.0065650291582091,0.9975828257552956,0.9944690606467498,0.9791071421898828,0.9949863216942264,0.9934712812685595,1.0066976438154287,1.207231785637136,0.90763680387833,2.872689247609745,0.9628945033604988,1.1127572467040323,0.9216373521295236,0.9766212863420756
1.157045487003544,0.8969662350008281,-22.16432384989237,0.9143957829568664,0.9215693420036029,1.1223704903326763,0.9573113022538912,0.9635574716667168,1.1426227713212889,1.1476312362034768,1.1015787121148837,1.1030221739387218,1.040464137589925,1.0082208923605402,1.0443051518869926,1.1827123398084116,0.886272710065413,0.8405383094759645,0.9558958126949708,1.2570561722086406,12.504166647526338,0.995703251142533,0.9957460015562324,0.9920870270210624,0.8221481907920547,0.9241911641515376,1.0116540636634133,0.9892362474004064,0.993932908410254,1.026127156068183,0.9981128252787902,1.0109264077763696,1.1425404237550958,1.0148447281456847,0.9212113581910292,1.8171253852902711,1.061307506934624,1.573437054847076,0.9782290234228396,1.0241406707174772
1.0652343750000002,1.001953125,26.85546875,1.1808593750000005,0.8363281250000001,0.937109375,1.0488281250000002,1.0675781250000005,0.899609375,1.0917968750000002,0.841015625,1.1066406250000005,0.8011718750000001,0.8753906250000001,0.950390625,0.856640625,0.8816406250000001,1.1316406250000002,0.7602050781249999,0.842734375,4.2583984375,0.99705078125,1.00017578125,1.01177734375,1.151953125,1.0988281250000005,0.9923828125,1.0123828125,0.99654296875,0.97638671875,0.9961328125,1.0001953125,1.0515185546875,1.809212890625,1.0869140625,1.3201171875,1.0560546875,1.4705078125000002,1.0193359375000002,1.0740234375000002
1.2000000000000002,0.8,-16.666666666666664,0.9333333333333336,0.8,1.0666666666666669,1.2000000000000002,0.9333333333333336,0.8,1.0666666666666669,1.2000000000000002,1.2000000000000002,1.2000000000000002,0.8,0.9333333333333336,0.9333333333333336,0.8,0.8,0.7,1.1466666666666665,17.6,0.9966666666666668,0.9966666666666668,1.01,1.0666666666666669,0.9333333333333336,1.02,1.02,1.03,1.01,1.02,1.02,1.5539999999999998,1.0,0.9666666666666668,2.466666666666667,0.9,1.6,1.0333333333333334,0.9666666666666668
0.9934695211243074,1.0644078002134798,-30.002108178099878,0.9687509925029784,1.165968397314778,1.185817603128832,1.1398853982064727,1.0541897290083737,0.8963410674714918,0.8406188769358955,1.0582585453980655,1.0567651317657898,1.0491083228878386,1.0253611505312643,1.0057378548754994,0.8553314757039119,1.1628555986728766,1.0463717835954558,0.8744246876708704,1.334231035954336,12.869079237423652,0.9909047227568032,0.9976883357839772,0.9881557683527914,1.0107690094228443,1.1655641537317916,0.9998620055898036,0.9996368638534546,1.0071108643342743,1.0109566198751558,1.00562949483262,0.9822788492131784,1.4387387833328291,1.5822591412463811,1.0111112277648802,2.754861265144801,1.0933175635453651,1.0894568645556768,1.0771331768695942,1.049107368265232
0.8157546633054609,0.9181700536732768,-27.17057760195364,0.8556676710249413,0.8057878303222272,0.9251328374327132,1.0923041287946478,0.9789389062008976,0.9028978461909668,0.8100287467968089,0.9869702382790408,1.0076534061505125,0.8334545069398119,1.1025015947384331,1.1355566212579145,1.111479558058215,1.1985875545711575,1.0646826077596838,0.7111593618966594,0.9056547779329864,9.445183412810865,0.9936288447113242,0.999660015266828,0.9847510697763776,0.8333522528898629,0.8894754657820882,0.993231619808032,0.9967412413913834,1.0114549394105814,1.0061983177714078,0.9968386305001616,0.9964668171193904,1.3696577472374782,1.7190910775693429,1.0044427180040123,1.3344200735927798,1.0850806824281998,1.0816615790063666,0.9095896461125244,0.9662669962954012
0.8,1.0666666666666669,-16.666666666666664,1.2000000000000002,1.2000000000000002,0.9333333333333336,0.8,0.8,0.9333333333333336,0.9333333333333336,0.8,0.9333333333333336,0.8,1.2000000000000002,1.2000000000000002,1.0666666666666669,0.9333333333333336,0.8,1.0,1.44,12.066666666666665,1.0033333333333334,1.0033333333333334,1.01,1.2000000000000002,0.9333333333333336,1.0066666666666666,1.02,1.01,1.03,0.9933333333333332,1.02,1.5539999999999998,1.818,0.9,1.7333333333333334,0.9666666666666668,1.2,1.1,0.9666666666666668
0.9252028423177856,0.9680137283175512,-0.8605087760726207,0.9687807460872336,1.1036666555165275,1.0308086039158235,0.9812372005711348,0.9922922917401154,1.0597297914497747,1.0212427228518275,0.96676847139177,1.0368742823547965,1.0578522372556107,0.9090803433492486,0.8121332301082977,1.0021049980618064,0.9413660698041328,0.8658439684993001,0.9690604916721248,0.8982720886106115,7.293364870826402,1.000278129727412,1.0054418178158375,1.0277262873308233,0.998454540556522,1.0986860584604548,1.0001989343618287,0.9974331651261352,0.9714191190224571,0.9879012966645192,1.010885034573083,1.0038647339237488,1.1229466148925495,1.590777476717791,1.07731937434796,2.5946330528699857,0.9678379560977038,1.4893168498606846,0.9614615711137484,1.0077136896048011
0.95716254041543,0.909074179190159,38.49103179864375,1.1173472502750583,0.9804834072398124,0.908524882151842,0.9728622668924976,0.8660610623430773,1.107864769142667,0.8616643160410538,0.9280567883581758,1.101741403709064,1.0698080091324842,1.1056903039590391,1.11459082275559,0.9304023229126844,1.094445138557046,1.0087455182105347,0.8490400693111687,0.948409278237832,10.464328870288664,0.991073500921184,1.0050626858889635,1.0191355965886342,1.1258133094803464,1.1200066509919069,1.0037919125317976,1.003596840376284,1.0086903082966994,0.9844632885672432,0.9876958536033128,1.0040462789421438,0.9719541908015858,1.5111914866443912,1.0800642130742857,2.2277617702808667,1.0574129187764627,1.4704361943594373,1.008663543318534,1.0116700318937375
0.9771297240189252,0.8611238837835515,-5.860010424283424,1.0431444639853644,1.0835284253510358,1.0961953822646548,0.9635225056430956,0.8713349660787114,0.8621990083481197,0.8938630043780798,0.8834514252077168,1.0859789227578764,0.9728815079253168,0.9337146249131052,0.8930977986874855,0.9655120901473312,0.8746977666121415,0.9435832862573532,1.0673051973752874,0.7581425332075737,4.1529322349255775,1.0015222948672764,0.9905535683094084,0.9910383366152288,0.9120677762841232,1.0359286932877214,0.9831453594058334,0.9815493289030198,1.0102187243518037,1.003645524279391,1.0144798458171542,1.009632455795764,1.4933095566950134,1.0625870641728503,0.9944633862865716,1.8085303523403968,0.9807914886116696,1.197048712485056,0.9885946928626174,0.987791757256725
0.950390625,0.939453125,30.37109375,1.1933593750000002,1.0488281250000002,0.974609375,0.936328125,1.1550781250000002,1.187109375,1.0792968750000005,0.953515625,1.1191406250000002,1.013671875,0.8128906250000001,0.912890625,0.994140625,0.8691406250000001,1.094140625,0.858642578125,1.200234375,4.7771484375,0.99642578125,0.99330078125,0.97990234375,0.989453125,1.136328125,0.9836328125,0.9861328125,1.00966796875,1.01201171875,1.0148828125,0.9889453125,1.1825498046874998,1.221275390625,0.9431640625,1.8013671875,1.0623046875000002,1.0767578125,1.0880859375,0.9802734375
1.0839884908228112,1.1478572775063272,27.65752288895677,1.0539087631321202,0.984267328237914,0.8942681788384836,0.9961696792923084,0.9519667877767746,1.0211863213627452,0.8987438438273524,0.9337881454742992,0.8556513459035042,0.8708665866319689,1.1352986668723195,1.0418202449257778,0.8376587390304413,1.1767874636340143,1.1900074768455018,0.7362122584061765,1.2502087200412486,1.6533977109298703,0.991128804140895,1.0042627480869433,0.9759427725911018,0.8339572367340997,1.058476449002722,1.010575460521283,0.9938292713326548,1.0067200697381136,0.9894618045605226,1.0108455823592375,0.9846599387446526,1.300942284534325,1.7508036285677129,1.0986881406916291,1.4662605484849014,1.035835540773444,1.595368676915656,0.9978779309657848,0.9681027389421302
0.9843442031497598,1.0164072835346192,0.3613535826402554,1.0905273643198583,1.1149109781129016,0.9895129146441763,1.0492913967462894,0.9773894608247052,1.0042789039812758,0.8831315828138847,0.9923993688380438,1.0675271873290963,1.0520418031777792,1.0277999363625137,0.997733785270824,1.0446743041003468,0.9924681079851873,1.1539831788931108,0.8355134867618834,1.3561805878870838,5.238875452843732,0.9945800328263186,0.9990565233785677,0.9783159160762284,1.0879780381828337,0.987126949131336,1.0043025475828031,0.9839527956296988,1.011594044654206,1.0067888092062778,1.0021911407297606,0.9904663880477584,1.2815809378175629,1.0345765525013657,0.9826687408363431,2.3952229344013807,0.9400922582427524,1.2019147493003193,0.9708749309574972,1.0561298222180515
